corp_code,corp_name,bsns_year,target_label
00111014,애큐온저축은행,2015,0
00657987,KX,2020,0
00968607,더본코리아,2023,0
00106492,렉스엘이앤지,2016,0
00877819,데이타솔루션,2019,0
01165155,모비스,2022,0
00678281,에이치앤아이,2022,0
01023318,센코,2015,0
00121534,MH에탄올,2015,0
00364306,성우전자,2020,0
00153852,텔슨정보통신,2019,0
00225706,JW생명과학,2016,0
01135084,에스와이스틸텍,2025,0
00364740,머큐리,2016,0
00528515,한라IMS,2024,0
00255266,쓰리알,2024,0
00428792,제로원인터랙티브,2023,0
00977377,에이비온,2021,0
00207375,대한뉴팜,2022,0
00138260,SIMPAC,2024,0
01194892,알로이스,2023,0
00148328,제일모직,2015,0
01016309,한켐,2022,0
00602136,디와이피엔에프,2024,0
00525864,피앤씨테크,2025,0
00670766,엠엑스온,2018,0
00330406,씨제이엔터테인먼트,2020,0
00109718,사조대림,2024,0
01182240,배럴,2022,0
00871833,에스티팜,2023,0
00275260,엑큐리스,2017,0
00232317,지오엠씨,2015,0
00112998,서울보증보험,2022,0
00613318,와이지엔터테인먼트,2016,0
00347734,진양화학,2020,0
00925295,에프엔씨엔터,2016,0
01764099,링크솔루션,2023,0
00619507,와이씨켐,2025,0
00441304,가온그룹,2017,0
01583652,모니터랩,2015,0
00108649,TPC로보틱스,2018,0
01374717,미트박스,2022,0
00628189,웅진씽크빅,2022,0
01142400,이루다,2023,0
00442835,메타랩스,2023,0
00159412,한국제지,2024,0
00350312,HDC랩스,2017,0
00200798,에이스앤파트너스,2020,0
01352575,바이오텐,2020,0
00109806,삼일씨엔에스,2019,0
00687599,네프로아이티,2021,0
00137252,사조동아원,2021,0
00299464,초록뱀미디어,2020,0
00149947,JW중외제약,2025,0
00103006,고려제강,2024,0
00978075,머니무브,2015,0
00131896,선광,2025,0
00877174,엠브레인,2025,0
01866528,교보17호스팩,2020,0
01235296,셀리드,2016,0
00137359,신풍제약,2020,0
01311055,쿠콘,2016,0
00133557,PN풍년,2023,0
01765256,동국씨엠,2025,0
01906552,엘에스스팩1호,2021,0
00611286,블루탑,2019,0
00796994,조선선재,2019,0
00325981,에프아이투어,2025,0
00356802,큐렉소,2024,0
00350482,성우테크론,2017,0
01336373,메드팩토,2020,0
00246620,케이엘넷,2016,0
00265324,CJ ENM,2024,0
00480367,SK오션플랜트,2025,0
00166573,환인제약,2017,0
01435489,범한퓨얼셀,2020,0
00958451,한선엔지니어링,2019,0
00118266,DRB동일,2025,0
00132114,선진지주,2025,0
00983040,한진칼,2021,0
01724338,하나28호기업인수목적,2017,0
01957282,테라뷰,2024,0
00533793,아시아퍼시픽11호선박투자회사,2016,0
01513440,파이버프로,2019,0
00316488,제이콤,2023,0
01195828,대원모방,2021,0
01060744,한솔제지,2025,0
00231442,디지틀조선,2020,0
01076550,주노콜렉션,2017,0
00317104,라이온켐텍,2025,0
01251595,압타바이오,2025,0
00124805,푸른저축은행,2023,0
00260888,엔써커뮤니티,2016,0
00110608,DSR,2025,0
00208134,KNN,2025,0
00300548,현대리바트,2021,0
00159342,한국정보통신,2023,0
00218575,황금에스티,2020,0
00245694,남화산업,2015,0
01394377,이지스밸류플러스리츠,2020,0
00258360,위지트,2019,0
00121932,미원상사,2017,0
00308948,미디어코프,2018,0
00481676,세미텍,2020,0
00130772,SBS,2022,0
01429840,아이티아이즈,2018,0
01989041,메리츠제2호스팩,2018,0
00683007,엑스큐어,2017,0
00269612,파워로직스,2017,0
00138598,아비코전자,2016,0
00164812,현대코퍼레이션,2019,0
00117629,KBI동양철관,2016,0
01596425,SK스퀘어,2023,0
00301486,에피밸리,2023,0
00138224,쌍용씨앤이,2023,0
01605529,버넥트,2015,0
01080687,아우딘퓨쳐스,2025,0
00130897,하나은행,2020,0
00761952,아나패스,2024,0
01703849,노머스,2017,0
00173324,경윤하이드로에너지,2024,0
00132628,성문전자,2021,0
00118026,동원산업,2017,0
00159971,KC그린홀딩스,2017,0
00425351,멀티캠퍼스,2017,0
01119217,본느,2024,0
00909835,차이커뮤니케이션,2017,0
00185222,크린앤사이언스,2022,0
00414540,대주이엔티,2015,0
00204208,마니커,2021,0
00200956,현대정보기술,2020,0
00876166,KBG,2025,0
00260921,아이엠아이티,2018,0
00591441,어보브반도체,2022,0
01336461,뉴로메카,2024,0
00264732,파인디지털,2019,0
00143794,원림,2022,0
00568461,HC보광산업,2018,0
01020269,탈로스,2023,0
00580603,코리아퍼시픽01호선박투자회사,2018,0
00611736,엑시콘,2019,0
00327819,선익시스템,2022,0
00157104,대동전자,2018,0
01622720,KB스타리츠,2020,0
00227333,네패스,2025,0
00102353,경창산업,2024,0
00121969,에쓰씨엔지니어링,2022,0
00445841,MDS테크,2022,0
00273439,메디아나,2019,0
00488244,원일티엔아이,2021,0
01787072,유진스팩10호,2023,0
00251190,글로웍스,2023,0
00164788,현대모비스,2021,0
01063963,유쎌,2017,0
00447007,알리코제약,2018,0
00147994,새로닉스,2024,0
00370255,테크엘,2017,0
00638487,파수AI,2019,0
01817610,대신밸런스제18호기업인수목적,2015,0
00204226,소프트센,2025,0
01185566,휴엠앤씨,2022,0
01412822,솔루스첨단소재,2020,0
00129679,녹십자,2023,0
01011368,에이치브이엠,2016,0
00358730,업필,2023,0
00512541,아시아퍼시픽6호선박투자회사,2016,0
00423177,텔레칩스,2019,0
00842619,리가켐바이오,2016,0
00536286,윈팩,2017,0
01214743,더네이쳐홀딩스,2019,0
00536541,에코프로,2022,0
00355821,씨티엘테크,2023,0
00344746,유티엑스,2017,0
00117300,TCC스틸,2021,0
00325918,케이엔티,2016,0
01804476,유안타제16호스팩,2018,0
01344363,다원넥스뷰,2022,0
01480780,NH올원리츠,2020,0
00127255,삼영,2015,0
01276026,지놈앤컴퍼니,2021,0
00173078,명신산업,2015,0
00148717,도레이케미칼,2021,0
00106641,기아,2023,0
00126414,삼성제약,2020,0
00572905,ISC,2018,0
00230911,HRS,2021,0
01638387,케이지에이,2016,0
00835734,피엠디아카데미,2020,0
00363033,한도하이테크,2018,0
00238913,선우중공업,2015,0
01279698,채비,2020,0
00657783,모델솔루션,2016,0
00363592,한컴위드,2025,0
00104856,삼성증권,2020,0
01135941,원익IPS,2017,0
00375931,인선이엔티,2017,0
01946532,삼성스팩12호,2015,0
00370006,iMBC,2019,0
00114686,동구바이오제약,2022,0
00127158,씨아이테크,2017,0
01144569,피엔티엠에스,2022,0
00351427,와이즈넛,2022,0
01018617,메디쎄이,2024,0
00367385,효성오앤비,2015,0
00957735,클리오,2016,0
00398534,코크렙제1호기업구조조정부동산투자회사,2015,0
00109037,대성창투,2019,0
00149804,디와이에이,2018,0
01341630,이노에이엑스,2017,0
01016886,테크엔,2023,0
00160232,KSS해운,2024,0
01141599,아리바이오LAB,2023,0
00329084,비엔디,2021,0
00116268,동성제약,2016,0
00126955,삼양식품,2019,0
01519790,엠앤씨솔루션,2018,0
00360595,현대글로비스,2019,0
01156795,프로젠,2016,0
00580630,코리아퍼시픽04호선박투자회사,2015,0
00231372,롯데관광개발,2018,0
01390344,HD현대중공업,2021,0
00800084,씨엑스아이,2025,0
00299844,미래반도체,2024,0
00602279,그린플러스,2022,0
00521433,엔지브이아이,2016,0
00159908,케이엠에이치,2016,0
00129280,삼화전자공업,2022,0
00238782,다우데이타,2024,0
00491053,진바이오텍,2023,0
00367710,동인기연,2015,0
00530185,이엔에프테크놀로지,2025,0
00103121,세븐코스프,2023,0
00166500,화천기계,2024,0
00557508,GKL,2018,0
00359641,현대푸드시스템,2017,0
00115931,디오,2019,0
01588189,씨메스로보틱스,2021,0
00225140,쌈지,2015,0
00568188,마이크로컨텍솔,2024,0
00109161,태경케미컬,2020,0
00961507,케일럼,2018,0
00990819,아티스트스튜디오,2024,0
01370863,그린리소스,2021,0
00135795,신도리코,2017,0
01559637,블루엠텍,2025,0
00563147,에스에이티,2025,0
00409788,비에이치아이,2016,0
00384887,에이테크솔루션,2023,0
00172680,동국산업,2020,0
00165103,푸드웰,2016,0
00874168,싸이닉솔루션,2023,0
01566248,에코프로에이치엔,2023,0
00101488,경동나비엔,2023,0
01095397,줌인터넷,2023,0
00356644,엠텍반도체,2023,0
01579020,아이엠지티,2015,0
00759294,와이솔,2021,0
01305249,스톤브릿지벤처스,2022,0
00671978,그리티,2015,0
01316236,효성화학,2025,0
00228916,디패션,2021,0
00358545,동서정보기술,2020,0
00107598,남양유업,2019,0
01516456,인벤티지랩,2015,0
00268297,에코페트로시스템,2020,0
00132804,성신양회,2016,0
01784677,키움히어로제1호스팩,2020,0
01515323,LG에너지솔루션,2018,0
01658831,오름테라퓨틱,2025,0
00392691,포니링크,2025,0
01807738,하나32호스팩,2016,0
00296078,APS,2024,0
00929778,배터리솔루션즈,2020,0
00238153,파세코,2017,0
00563545,두산테스나,2015,0
01217014,트윔,2020,0
00875237,씨앤투스,2023,0
00656951,현대이지웰,2020,0
00165361,휴코드홀딩스,2025,0
00300566,엔빅스,2017,0
01288827,HPSP,2025,0
